title,url,ingredients,steps,uuid
Postre de Chocolate Blanco y Maracuyá,https://www.gourmet.cl/recetas/shots-chocolate-blanco-maracuya/,200 gr de Cobertura de Chocolate Blanco Gourmet 2 yemas de huevo 2 cdas de azúcar 300 ml de crema para batir 2 claras de huevo 2 hojas de Gelatina en Hojas Gourmet 200g de pulpa de maracuyá 2 cdas de azúcar Decoración Fiesta Gourmet Berries a gusto,"Derretir la Cobertura de Chocolate Blanco Gourmet a baño maría hasta que se derrita. En un bowl aparte, batir las yemas con el azúcar hasta que quede una mezcla amarilla pálida. Agregar de a poco el chocolate derretido, batir. Reservar y dejar enfríar. Batir la crema y agregar a la mezcla anterior cuando esté fría, reservar. En otro bowl batir a nieve las claras (hasta que parezca una espuma blanca). Agregar las claras a la mezcla reservada, mezclar con movimientos envolventes para no eliminar el aire. Hidratar unos minutos las hojas de Gelatina en Hojas Gourmet en agua fría. Reservar. Poner en una olla la pulpa del maracuyá y el azúcar, revolver y llevar a ebullición. Cuando el azúcar esté disuelta, agregar las hojas de colapez hidratadas y revolver hasta que se derritan completamente. Repartir en un vasitos pequeños de postre y dejar enfriar. Verter la mezcla de mousse de chocolate blanco en cada vasito sobre la maracuyá. Decorar por encima con la Decoración Fiesta Gourmet y berries. Refrigerar antes de servir.",d5893fb9-ea83-11ed-b703-a96d6180cd25
Receta Ponche a la Romana,https://www.gourmet.cl/recetas/ponche-la-romana-2/,1 botella de champaña bien helada 1/2 botella de vino blanco 1 piña natural o un tarro de piña en conserva 250 gr de helado de piña,"En una fuente grande, agregar la champaña y el vino (se pueden ajustar las cantidades a gusto). Picar la piña y mezclar junto con la champaña y el vino. Reservar en el refrigerador por 2 horas o más. Al momento de servir en copas, agregar encima el helado de piña. Asegurarse que esté descongelado, pero no derretido. Decorar con pedazos de piña natural o en conserva.",d5893fba-ea83-11ed-a2fb-a96d6180cd25
Mojito Cerveza,https://www.gourmet.cl/recetas/mojito-de-cerveza/,8 a 10 hojas de menta 30 ml de goma jugo de 1/2 limón Hielo picado 45 ml de ron blanco 1 cerveza de preferencia 1 rodaja de limón,"En un vaso alto, mezclar las hojas de menta con la goma y el limón exprimido. Revolver suavemente. Añadir el hielo hasta la mitad del vaso. Verter el ron, volver a mezclar lentamente. Finalmente, agregar la cerveza. Decorar con rodaja de limón y una hoja de menta.",d5893fbb-ea83-11ed-8b63-a96d6180cd25
Tom Collins,https://www.gourmet.cl/recetas/tom-collins/,2 medidas de gin 1 medida de jugo de limón exprimido 1/2 medida de goma 1/2 medida de agua mineral con gas Hielo 1 rodaja de limón 1 cereza marrasquino,"En un vaso de tubo, mezclar el gin con el limón exprimido y la goma. Agregar el agua mineral y el hielo. Decorar con una rodaja de limón y una cereza marrasquino.",d5893fbc-ea83-11ed-9295-a96d6180cd25
Receta Trago Ruso Blanco,https://www.gourmet.cl/recetas/ruso-blanco/,Hielo 1 medida de Kahlúa (o cualquier otro licor de café) 1 medida de vodka 1 medida de crema de leche,"En un vaso, poner hielo a gusto. Agregar Kahlúa y vodka y mezclar. Luego, verter la crema de leche. Tradicionalmente, se deja que la crema quede por encima de la preparación, pero opcionalmente se puede mezclar todo el contenido para que la crema quede integrada.",d5893fbd-ea83-11ed-a6ca-a96d6180cd25
Clavo Oxidado,https://www.gourmet.cl/recetas/clavo-oxidado/,Hielo 50 ml de Whisky Escocés 25 ml de Drambuie (licor hecho en base a miel y especias) 3 Clavos de Olor Enteros Gourmet 1 rodaja de limón,"En un vaso, poner hielo a gusto. Agregar el whisky, Drambuie y los Clavos de Olor Entero Gourmet. Decorar con una rodaja de limón.",d5893fbe-ea83-11ed-be6e-a96d6180cd25
Papas Gratinadas Receta,https://www.gourmet.cl/recetas/papas-gratinadas/,6 a 8 papas peladas 2 tazas de crema ½ taza de leche ½ cdta de Sal de Mar Gourmet ¼ cdta de Pimentón Paprika Gourmet ½ cdta de Ajo en Polvo Gourmet ½ cdta de Cebolla en Polvo Gourmet ¼ cdta de Mix Pimientas Gourmet ¾ taza de queso parmesano rallado Mantequilla para la fuente,"Calentar el horno a 180°C y enmantequillar una fuente de horno de 20 x 20 cm aprox. Cortar las papas en rodajas. Dejarlas en agua y reservar. Mezclar la crema con la leche y aliñar con la Sal de Mar, Pimentón Paprika, Ajo en Polvo, Cebolla en Polvo, Mix de Pimientas. Agregar el queso parmesano rallado. Mezclar bien y reservar. Poner las papas en la fuente enmantequillada. Agregar la mezcla reservada y cubrir con queso parmesano. Hornear por 1 hora o hasta que esté dorado y burbujeante.",d5893fbf-ea83-11ed-84d6-a96d6180cd25
Receta Masa de Hojaldre,https://www.gourmet.cl/recetas/masa-de-hojaldre/,400 gr de harina todo uso sin polvos de hornear 200 gr de agua ½ cucharadita de Sal de Mar Gourmet 300 gr de mantequilla sin sal 100 gr de harina todo uso sin polvos de hornear,"Para el amasijo, mezclar todos los ingredientes hasta tener una masa blanda. Amasar levemente hasta que la masa esté lisa. Tapar y dejar reposar. Para el empaste, mezclar la mantequilla con la harina hasta tener una especie de masa de textura pegajosa. Poner un pedazo grande de alusaplast o algún plástico sobre la mesa de trabajo, luego poner la masa y tapar con otro plástico. Ayudándose con las manos o con el uslero, formar un rectángulo parejo de 40 x 18 cm. Refrigerar por 20 minutos. Pasados los 20 minutos de reposo del empaste, poner el amasijo en el mesón levemente harinado. Con la ayuda de un uslero, estirar la masa hasta tener un cuadrado aproximado de 42 cm. Sacar el empaste y poner al medio de la masa, horizontalmente. Doblar la masa de arriba sobre el empaste y luego la de abajo hacia arriba, superponiendo las masas; con esto obtendremos un rectángulo de 18 cm aprox de ancho y 42 cm de largo. Imaginándose que la masa está dividida en tres partes, hacer el primer doblez doblando la primera parte de la derecha hacia el medio y luego la tercera parte (izquierda) hacia lo que se dobló. Uslerear la masa suavemente en el sentido vertical, estirando para arriba hasta tener una altura de 42 cm (idealmente mantener el ancho o que se expanda muy poco). Dar medio giro a la masa para que quede nuevamente alargada en sentido horizontal; repetir los tres dobleces y luego estirar hasta tener una altura de 42 cm. Con lo anterior tendremos dos vueltas en nuestra masa. Refrigerar la masa 20 minutos para luego volver a hacer dos dobleces siguiendo el procedimiento anterior. Volver a refrigerar la masa por 20 minutos y luego repetir nuevamente para hacer los dos dobleces finales. Refrigerar por última vez 20 minutos y la masa estará lista para usar.",d5893fc0-ea83-11ed-80c6-a96d6180cd25
Gohan Receta,https://www.gourmet.cl/recetas/gohan/,400 gr de arroz de sushi 6 cucharadas de vinagre 1 cucharada de azúcar ¾ cucharada de Sal de Mar Gourmet 300 gr de salmón laminado fino 300 gr de camarones cocidos 3 pepinos cortados en láminas finas (círculos) 150 gr de queso crema 3 cucharadas de Ciboulette Deshidratado Gourmet 2 paltas cortadas en cubos 2 cebollines picados a lo ancho 3 cucharadas de Sésamo Tostado Gourmet Salsa de Soya Gourmet,"Lavar el arroz en agua helada sobre un colador, hasta que el agua salga transparente. Hervir 4 tazas de agua en una olla grande. Agregar el arroz, subir el fuego hasta llevar a ebullición. Bajar el fuego, tapar y cocinar por 15 minutos. Apagar y dejar reposar tapado por 5 minutos. Juntar el vinagre con el azúcar y la Sal de Mar Gourmet. Con una cuchara de palo, esparcir el arroz en una fuente de vidrio. Vaciar la mezcla de vinagre y revolver. Dejar enfriar el arroz. Para la cubierta, tener todos los ingredientes listos. Hacer pelotas pequeñas con el queso crema. Pasarlas por Ciboulette Deshidratado Gourmet y refrigerar hasta servir. Para servir, distribuir el arroz entre 6 bowls o platos hondos. Poner los ingredientes de la cubierta y servir acompañado de Salsa de Soya Gourmet. ",d5893fc1-ea83-11ed-a6d6-a96d6180cd25
Poke Receta,https://www.gourmet.cl/recetas/poke/,"2 tazas de arroz, grano corto (puede ser otro grano) ¾ taza de Coco Rallado Gourmet 1 ½ palta laminada 1 pepino grande, cortado en medias lunas 1 mango cortado en cubos (opcional, o se puede usar duraznos en época) 600 gr de atún fresco (se puede usar salmón), cortado en cubos ¼ taza de cebollines picados 3 cucharadas de Salsa de Soya Gourmet Jugo de un limón 1 cda de aceite de oliva ½ cdta de aceite de sésamo (opcional) 2 cdas de Sésamo Tostado Gourmet ½ taza de mayonesa ¼ taza de yogurt natural 1 cda de Merquén Gourmet (o a gusto)","Calentar el aceite en una olla y agregar el Coco Rallado Gourmet, cocinar hasta que esté dorado. Agregar el arroz y 4 tazas de agua caliente. Cocinar el arroz por 20 minutos o hasta que el agua se haya evaporado. Dejar enfriar. Para el atún, juntar todos los ingredientes. Para la mayonesa picante, mezclar la mayonesa con el yogurt, incorporar el Merquén Gourmet y revolver hasta integrar. Para armar los Poke Bowls, dividir el arroz entre 4 pocillos. Poner arriba la mezcla de atún, pepinos, mango y palta, y espolvorear con Sésamo Tostado Gourmet. Servir acompañado de la mayonesa picante.",d5893fc2-ea83-11ed-b911-a96d6180cd25
Receta Canapes Fríos,https://www.gourmet.cl/recetas/canapes-frios/,"8 lonjas de pan de molde blanco para sandiwch 1 taza de mayonesa normal o light 1 cdta de Eneldo Gourmet 1 cdta de Orégano Molido Gourmet 1 cdta de Pimentón Paprika Gourmet ¼ cdta de Pimienta Negra Molida Gourmet 4 tallos de palmitos 2 cucharadas de Ciboulette Gourmet picado 6 lonjas de pechuga de pavo 20 almendras tostadas (pueden usar laminadas) 2 tomates grandes 1 cdta de Sal de Mar Gourmet 2 ajíes verdes grandes, sin pepas ni nervios, picados en cubos pequeños 20 colas de camarones cocidos","Con un cortador redondo de 4cm aprox. cortar 60 círculos de pan de molde. Dividir la mayonesa en 4 potes. Poner Eneldo Gourmet al primer pote, Orégano Molido Gourmet a otro, Pimentón Paprika Gourmet a otro y Pimienta Negra Molida Gourmet al cuarto; mezclar bien para integrar. Para los canapés de palmitos: cortar los palmitos en rodajas cada ½ cm. Untar 20 círculos de pan con la mayonesa con Pimienta Negra Molida Gourmet, luego poner un pedazo palmito y terminar con Ciboulette Gourmet. Para los canapés de pavo: con el mismo cortador del pan, cortar 20 círculos de pechuga de pavo. Untar 20 círculos de panes con la mayonesa con Pimentón Paprika Gourmet, tapar con el jamón de pavo y decorar con las almendras. Para los canapés de tomates: Cortar los tomates en lonjas delgadas. Ponerlas sobre una toalla de papel. Espolvorear con Sal de Mar Gourmet y dejar reposar por 10 minutos. Luego con el mismo cortador del pan, cortar 20 círculos de tomates. Untar 20 círculos de panes con la mayonesa con Orégano Molido Gourmet, tapar con el tomate cortado y decorar con ají verde picado. Para los canapés de camarones: Untar 20 círculos de panes con la mayonesa con Eneldo Gourmet y luego decorar con una cola de camarón.",d5893fc3-ea83-11ed-8537-a96d6180cd25
Receta Alfajores de Maicena,https://www.gourmet.cl/recetas/alfajores-de-maicena/,"250 gr de mantequilla sin sal, blanda 1 taza de azúcar flor 3 yemas 1 cdta de Esencia de Vainilla Gourmet 2 tazas de harina 2 tazas de maicena 500 gr de manjar 150 gr de Coco Rallado Gourmet","Batir la mantequilla con el azúcar flor hasta tener una mezcla cremosa. Agregar las yemas y la Esencia de Vainilla Gourmet, y seguir batiendo hasta integrar. Incorporar la harina y maicena, y con la ayuda de una cuchara o con las manos, formar una masa blanda. Envolver la masa y refrigerar por al menos 30 minutos. Calentar el horno a 180°C. Poner papel de hornear o silpat a dos bandejas de horno. Sacar la masa del refrigerador y uslerear entre dos plásticos o papel de hornear hasta tener un espesor de 0,5 cm. Cortar círculos de unos 4 cm de diámetro o del tamaño que se deseen. Poner las tapas de masa en las bandejas preparadas y hornear por 12 minutos o hasta dorar muy levemente. Dejar enfriar en las bandejas antes de desmoldar. Poner manjar en una tapa y luego tapar con otra, presionando con cuidado para no romper la masa. Poner Coco Rallado Gourmet en un plato plano, y hacer rodar los alfajores por el borde para decorarlos.",d5893fc4-ea83-11ed-b368-a96d6180cd25
Receta Buñuelos de Manzana,https://www.gourmet.cl/recetas/bunuelos-de-manzana/,125 gr de harina 30 gr de azúcar flor 170 ml de leche 1 huevo 1 cdta de aceite de oliva o maravilla 1/2 cdta de Canela Molida Gourmet 1/4 de cdta de Sal de Mar Gourmet 3 manzanas rojas firmes 500 ml de aceite para freír Azúcar flor para espolvorear,"Con batidor de mano, mezclar la harina con el azúcar flor, leche, huevo, aceite, Canela Molida Gourmet y Sal de Mar Gourmet hasta que quede una mezcla homogénea. Dejar refrigerada la mezcla por 1 hora. Partir las manzanas en 8 pedazos grandes, sin el centro. Calentar el aceite en una olla o sartén profundo. Pasar los pedazos de manzana por la mezcla preparada y luego freír en el sartén por ambos lados hasta que estén dorados. Sacar los buñuelos del aceite y dejar estilar sobre una toalla de papel. Servir inmediatamente y espolvorear con azúcar flor si se desea.",d5893fc5-ea83-11ed-bbb7-a96d6180cd25
Receta Champiñones Rellenos,https://www.gourmet.cl/recetas/champinones-rellenos/,"15 champiñones de tamaño mediano y grande 1/2 cda de aceite de oliva 1 diente de ajo picado pequeño 1/4 cdta de Mix de Pimientas Gourmet 1/4 cdta de Cebolla en Polvo Gourmet 1 cdta de Orégano Molido o Entero Gourmet 1/4 cdta (o a gusto) de Merquén Gourmet 150 gr de queso crema, blando 1/2 taza de queso parmesano","Calentar el horno a 180°C.* Limpiar los champiñones suavemente con una toalla de papel. Sacar los tallos de los champiñones y cortarlos en cubos pequeños. Poner los champiñones sobre la lata del horno levemente aceitada o sobre papel de hornear. En un sartén, calentar el aceite y agregar los tallos picados en cubitos con el ajo. Cocinar hasta que estén dorados y el líquido que hayan botado se evapore. Aliñar con el Mix de Pimientas, Cebolla en Polvo, Orégano y Merquén. Incorporar el queso crema y cocinar hasta que se haya derretido e integrado en la mezcla. Apagar el fuego y añadir el queso parmesano. Rellenar los champiñones con la mezcla de queso crema. Hornear por 20 a 25 minutos o hasta que el relleno esté dorado y los champiñones hayan botado su líquido. Servir inmediatamente.",d5893fc6-ea83-11ed-939b-a96d6180cd25
Polenta Rellena Receta,https://www.gourmet.cl/recetas/polenta-rellena/,"2 tazas de agua hirviendo 1 sobre de Caldo de Verduras Gourmet 1 taza de leche 1 cucharada de Orégano Entero Gourmet 1 cucharadita de Sal de Mar Gourmet 1 ½ tazas de polenta 1 cucharada de mantequilla ½ taza de queso parmesano rallado, mas para espolvorear 350 gr de carne picada en cubos (posta negra o rosada) 1 cucharada de Condimento Para Carne Gourmet 1 cucharada de aceite vegetal o de oliva 1 cebolla pequeña picada en cubos 1 cucharadita de Sal de Mar Gourmet ½ cucharadita de Pimienta Negra molida Gourmet ¼ cucharadita de Ají de Color Gourmet ¼ cucharadita de Comino Molido Gourmet 2 cucharadita de Orégano Entero Gourmet 1 tomate grande o dos pequeños, picados en cubos","Para el relleno, mezclar la carne con el condimento para carne Gourmet. Calentar el aceite en una sartén, agregar la cebolla y cocinar hasta que esté blanda y transparente. Incorporar los aliños y cocinar por un minuto. Agregar la carne y los cubos de tomates, cocinar hasta que la carne esté cocida y los tomates blandos. Probar para ajustar sazón. Reservar. Poner film plástico por dentro de 6 moldes (1 ½ taza de capacidad, aprox.). Preparar la polenta. Poner el agua hirviendo en una olla y agregar el caldo de verduras Gourmet, revolver hasta integrar. Añadir la leche y cocinar a fuego medio bajo hasta que el líquido esté caliente. Incorporar la polenta en forma de lluvia y revolver hasta que la mezcla esté espesa y se vea el fondo de la olla. Sacar del fuego, agregar la mantequilla y el queso, revolver hasta integrar. Poner la polenta en el fondo y bordes de los moldes preparados, dejando un espacio para poner el relleno. Poner la mezcla de carne al medio y luego tapar con un poco de polenta. Dejar enfriar y luego desmoldar (ayudándose con el film plástico) sobre una bandeja de horno aceitada. Para servir, Espolvorear con un poco de queso parmesano y calentar en horno a 180°C por 10 a 15 minutos o hasta que la polenta esté caliente.",d5893fc7-ea83-11ed-8eee-a96d6180cd25
