uuid,title,ingredients,steps
cd40100f-5f09-4b5f-8578-ade7c8f990f3,Salchichas con repollo, 8 salchichas tipo alemanas  100 gr. de panceta ahumada en fetas 100 g  30 gr. de manteca 30 g  1 repollo rojo  2  3 cucharadas de  Mostaza  Sal y 8 salchichas tipo alemanas 100 gr. de panceta ahumada en fetas 100 g 30 gr. de manteca 30 g 1 repollo rojo manzanas verdes 3 cucharadas de azúcar Mostaza Sal y pimienta  ," Salchichas con repollo    En un recipiente, derretir la manteca y agregar las fetas de panceta. Rehogarlas durante unos minutos y espolvorearlas con el azúcar.    Cortar las manzanas en cuartos y retirarles las semillas. Cortar el repollo en juliana. Agregarlos a la panceta. Salpimentar y tapar el recipiente. Cocinar durante 7', aproximadamente.    Para preparar las salchichas, calentar la plancha, pincelarla con manteca, colocar sobre ella las salchichas (si desea, también puede usar salchichas pequeñas) y calentarlas. Salsearlas con mostaza.  "
4a1e50dc-94e0-4a34-9e56-ee7fd4a94a6e,Col con carne ahumada, 1 kg. de repollo  4 cebollas  2 cucharadas de manteca de  Sal  Pimienta  1 cdta. de  1/2 kg. de chuletas de cerdo ahumadas  Clavitos de olor  1/2 lt. de agua  1 cda. de conserva de tomate  1 cdta. de jugo de carne (extracto)  1 ó 2 cucharadas de 1 kg. de repollo 4 cebollas 2 cucharadas de manteca de cerdo (grasa de cerdo) o aceite Sal Pimienta 1 cdta. de azúcar 1/2 kg. de chuletas de cerdo ahumadas Clavitos de olor 1/2 lt. de agua 1 cda. de conserva de tomate 1 cdta. de jugo de carne (extracto)1 ó 2 cucharadas de mostaza  ," Col con carne ahumada Limpiar, lavar el repollo y hervirlo, en un recipiente tapado, durante 5 minutos con 1/2 taza de agua y sal. Luego escurrirlo y picarlo grueso.    Pelar las cebollas, picarlas gruesas y dorarlas en la manteca de cerdo o aceite, agregándole el repollo, un poco de sal, pimienta y el azúcar.    Mechar la carne con los clavitos de olor, colocarla con el repollo y rociar todo con un poco de agua. Tapar y hervir lentamente durante 1 hora, aproximadamente.    Una vez cocidas retirar las chuletas, cortarlas y preparar la salsa con la mostaza, la conserva de tomate, un poco de agua para disolverlas y el jugo de carne; hervir esta preparación unos minutos y ponerla en una salsera. Acompañar con patatas (papas) al natural.  "
981ba3cb-655d-4596-9035-92946127c090,Frituras de Baden," 400 gr. de harina  125 gr. de vino blanco  2 copitas de kirsch, ron o coñac  2 huevos  1 yema  75 gr. de mantequilla  Aceite o grasa para freír  Azúcar y  400 gr. de harina 125 gr. de vino blanco 2 copitas de kirsch, ron o coñac 2 huevos 1 yema 75 gr. de mantequilla Aceite o grasa para freír canela en polvo para espolvorear  "," Frituras de Baden Batir los huevos, agregar la mantequilla derretida y fría, luego el vino, el licor y por último la harina, formando una masa, trabajarla bien sobre la mesa, taparla y dejar descansar en lugar fresco durante 1 hora.    Formar un cilindro con la masa del grosor de una nuez y cortar porciones de ese tamaño, estirarlos bien finos en forma irregular y freírlos sin encimarlos en aceite o grasa abundante y bien caliente, hasta dorarlos suavemente.    Escurrir las frituras sobre papel absorbente, ponerlas en un plato y espolvorearlas con azúcar mezclada con canela.  "
fb9a4cfd-9ff8-4606-afd8-182e9fb6bc33,Palitos alemanes, 400 gr. de  375 gr. de  200 gr. de  3 huevos  Pizca de sal  1 copita de kirsch o ron  Ralladura de 1  Aceite o grasa para freír  400 gr. de harina 375 gr. de mantequilla 200 gr. de azúcar 3 huevos Pizca de sal 1 copita de kirsch o ron Ralladura de 1 limón Aceite o grasa para freír  ," Palitos alemanes Batir la mantequilla con el azúcar y los huevos hasta formar una pasta espumosa; añadirle la sal, el licor y la ralladura.    Tamizar la harina, agregarla a la masa y una vez hecho el bollo, colocarlo sobre papel duro o de aluminio; estirándolo hasta obtener una tira de 5 cm de ancho por 2 cm de alto. Envolver esta tira y dejarla en lugar fresco durante 1 hora.    Cortarla luego en trocitos de 1 cm y darle con las manos forma de flautitas (panes franceses). Freírlos en aceite o grasa no muy caliente, hasta dorarlos.  "
1dcebe38-679a-4016-a7e9-6d2f5317aaf3,Strudel de naranjas, 1 taza de pan rallado  1/2 taza de azúcar  1/2 taza de piñones picados  1 cdta. de esencia de  1/4 de taza de manteca derretida más cantidad adicional para pincelar la masa 1 taza de pan rallado 1/2 taza de azúcar 1/2 taza de piñones picados 1 cdta. de esencia de vainilla 1/4 de taza de manteca derretida más cantidad adicional para pincelar la masa  ," Strudel de naranjas Poner en un bol el pan rallado con el azúcar, los piñones picados, la vainilla y la manteca derretida. Mezclar bien.    Rociar con manteca derretida la masa de strudel. En un extremo, colocar el relleno y sobre él, poner gajos pelados a vivo de naranja. Doblar los laterales hacia adentro, arrollar y colocar en una asadera enmantecada.    Rociar con manteca derretida, espolvorear con azúcar. Llevar a horno moderado durante 40 minutos. Antes de servir, espolvorear con azúcar impalpable."
a995ec85-320f-4111-b060-c3d874b3369a,Strudel de queso, 400 gr. de queso blanco  4 huevos  1 taza de azúcar  Ralladura de 2 limones  100 gr. de pasas de  400 gr. de queso blanco 4 huevos 1 taza de azúcar Ralladura de 2 limones 100 gr. de pasas de uvas rubias sin semilla  ," Strudel de queso Mezclar el queso blanco con los huevos, el azúcar, la ralladura limón y las de pasas de uva.    Mezclar y colocar el relleno sobre la masa de strudel rociada con manteca derretida. Doblar los laterales y arrollar.    Cocinar en horno moderado 40 minutos.  "
a3de8748-4818-4715-a073-f22e9659756f,Strudel de cerezas," Masa para strudel comprada  Manteca derretida c/n  Bizcochos o vainillas desmenuzados c/n.  400 gr. de  3 cucharadas de Masa para strudel comprada Manteca derretida c/n Bizcochos o vainillas desmenuzados c/n.400 gr. de cerezas al natural o frescas, descarozadas 3 cucharadas de azúcar  "," Strudel de cerezas Pintar con manteca derretida la masa de strudel y espolvorear con una taza de vainillas desmenuzadas.    En uno de los extremos de la masa, colocar las cerezas al natural o frescas, descarozadas.    Doblar los laterales hacia adentro, formando un doblés y arrollar. Colocar en una asadera enmantecada, rociar el strudel con manteca derretida y espolvorear con el azúcar. Llevar a horno moderado durante 40 minutos."
6468e7a6-5c93-4a96-b36c-172af4f02102,Torta de cerezas de la selva negra," 7 huevos  7 cucharadas de azúcar  120 gr. de chocolate rallado para taza  1 cdta. de esencia de vainilla  2 cucharadas de almidón de maíz  4 cucharadas de nueces molidas  1 cdta. de polvo para hornear    Para el relleno y armado:  Licor kirsch para humedecer  1 frasco grande de  500 cm 3 de crema de leche  4 cdtas. de  3 barritas de  Azúcar impalpable vainillada c/n  Manteca y pan rallado cernido (para el molde)    Opcional:  Crema de 7 huevos 7 cucharadas de azúcar 120 gr. de chocolate rallado para taza 1 cdta. de esencia de vainilla 2 cucharadas de almidón de maíz 4 cucharadas de nueces molidas 1 cdta. de polvo para hornear Licor kirsch para humedecer 1 frasco grande de cerezas o guindas al natural 500 cm 3 de crema de leche 4 cdtas. de azúcar molida 3 barritas de chocolate para taza, 2 de ellas se rallan (90 gr.)Azúcar impalpable vainillada c/n Manteca y pan rallado cernido (para el molde)Crema de leche batida y cerezas para decorar  "," Torta de cerezas de la selva negra    Enmantecar y espolvorear con pan rallado un molde para torta de 25 cm.    Aparte, batir las claras a nieve bien duras, agregar las 7 cucharadas de azúcar y continuar batiendo hasta obtener el punto nieve.    Agregar (en forma gradual) las yemas y perfumar con la vainilla. Luego incorporar el chocolate rallado que se alterna con el almidón de maíz cernido con el polvo para hornear y las nueces.    Verter la mezcla en el molde y cocinar en horno precalentado a temperatura moderada entre 35 y 40 minutos. Invertir la torta en una rejilla enmantecada y mantener en esta posición hasta el momento de rellenar.    Para el relleno y el armado, batir la crema con las 4 cucharadas de azúcar y una cucharada de licor kirsch hasta punto chantilly.    Escurrir las cerezas sobre papel absorbente (reservando el jugo que se mezcla con el resto del kirsch; en total debe ser un vaso).    Dividir la torta en tres capas, apoyar la capa superior invertida sobre una fuente y humedecerla abundantemente con un tercio del jugo. Extender una parte de la crema, espolvorear con el chocolate rallado, distribuir por encima las cerezas, cubrir la fruta con más crema.    Superponer un segundo disco y repetir la operación anterior. Tapar con la última capa, volver a humedecer, cubrir la superficie y bordes de la torta con una fina capa de crema y decorar con niditos de crema (se hacen con la manga) y en el centro de cada uno, se coloca una cereza.    Pasar la barra restante de chocolate por la llama de gas, sacar las finas láminas con el pelapapas que se enrulan por efecto del calor. Dejarlas caer en forma irregular sobre la superficie de la torta.    Estacionar en la heladera un día (como mínimo). A último momento espolvorear los rulos con azúcar vainillada cernida."
4da4c13d-f1f3-4ff6-b336-9b0a6f938a64,Torta de manzanas y almendras, 1 kg. de  100 gr. de  Vainilla  1 limón  100 gr. de mazapán  100 gr. de azúcar  200 gr. de harina  2 cdtas. al ras de polvo de hornear  100 gr. de manteca o margarina  3 huevos  4 cucharadas de crema de leche  1 cda. de 1 kg. de manzanas 100 gr. de almendras Vainilla 1 limón 100 gr. de mazapán 100 gr. de azúcar 200 gr. de harina 2 cdtas. al ras de polvo de hornear 100 gr. de manteca o margarina 3 huevos 4 cucharadas de crema de leche 1 cda. de azúcar  ," Torta de manzanas y almendras    Cubrir las almendras descortezadas, con agua hirviendo, luego pelarlas deslizando la piel entre los dedos.    Pelar las manzanas y cortarlas en mitades retirando los corazones con las semillas. Luego hacerles varios cortes paralelos y rociarlas con limón.    Trabajar el mazapán con el azúcar, la vainilla, la cáscara rallada de limón y pizca de sal. Agregar la manteca blanda y seguir trabajando la masa en la batidora eléctrica.    Incorporar poco a poco la mezcla de huevo, crema de leche y harina, mientras se bate.    Echar esta masa en el molde desmontable, acomodar encima las mitades de manzana y esparcir las almendras por encima. Llevar la torta a horno de calor moderado durante 45 minutos: si las almendras se tostaron antes de este tiempo, cubrir con papel de aluminio la superficie de la torta.    Retirarla del horno una vez lista, espolvoreando inmediatamente con azúcar y ponerla de nuevo en el horno apagado pero aún caliente. Servir esta torta tibia.  "
e7d5fa23-cdb6-4c36-8560-40f0709c6514,Klaben de Bremen, 1 kg. de harina  60 gr. de levadura  100 gr. de azúcar  1/2 lt. de leche  300 gr. de manteca  1/2 cdta. de sal  1/2 cdta. de canela  de olor molido  Nuez moscada  Cardamomo  125 gr. de cáscara de  150 gr. de cáscara de naranja abrillantada  150 gr. de pasas de uva rubias  150 gr. de pasas de Corinto 1 kg. de harina 60 gr. de levadura 100 gr. de azúcar 1/2 lt. de leche 300 gr. de manteca 1/2 cdta. de sal 1/2 cdta. de canela Clavo de olor molido Nuez moscada Cardamomo 125 gr. de cáscara de limón abrillantada 150 gr. de cáscara de naranja abrillantada 150 gr. de pasas de uva rubias 150 gr. de pasas de Corinto  ," Klaben de Bremen    Poner la harina, la levadura desmenuzada y el azúcar en un bol. Agregar la leche tibia, mezclar y dejar reposar durante 10 minutos. Mezclar la manteca blanda con la sal y las especias y trabajar la masa en la amasadora eléctrica.    Incorporar las frutas abrillantadas todas en trocitos y las pasas y unir todo bien. Hacer un bollo con la masa y dejarla reposar en lugar templado hasta que doble su volumen.    Hacer un rollo con la masa, doblarlo sin llegar a unir las puntas y ponerlo sobre una chapa de horno cubierta con papel; dejar levar durante una hora.    Cocinar el Klaben durante 45 minutos en horno caliente, retirarlo, untarlo enseguida con la manteca blanda y espolvorearlo con el azúcar mezclada con canela.  "
1b1042d8-af89-4f7f-a711-ca0dae96e1e4,Costillas de cerdo a la mostaza, 8 costillitas de cerdo  2  2 cucharadas de  150 gr. de crema de leche  12 pepinitos en vinagre  1 cda. de azúcar  100 gr. de manteca  Sal  blanca recién molida 8 costillitas de cerdo manzanas ácidas bien duras 2 cucharadas de mostaza tipo alemana 150 gr. de crema de leche 12 pepinitos en vinagre 1 cda. de azúcar 100 gr. de manteca Sal Pimienta blanca recién molida  ," Costillas de cerdo a la mostaza    Calentar en una sartén grande 80 gr. de manteca. Salpimentar las costillitas y saltearlas en la manteca a fuego vivo hasta que estén bien cocidas.    Pelar las manzanas, sacarles el corazón y cortarlas en rodajas de un centímetro y medio de espesor.    En otra sartén calentar el resto de la manteca y dorar en ella las rodajas de manzana. Cuando estén doradas de un lado, darlas vuelta y espolvorearlas con el azúcar; cuando las rodajas comiencen a cocerse (no deben estar muy blandas), retirar del fuego y conservar al calor.    Cuando las costillitas se hayan cocido retirarles de la sartén y conservarlas también al calor.    Cortar los pepinitos en rodajitas bien finas. Echarlos en la sartén donde se cocinaron las costillitas junto con la mostaza, revolviendo vivamente con una cuchara de madera para despegar el fondo de cocción.  Apenas la mostaza comience a hervir, verter la crema dejando cocinar a fuego lento unos minutos para que espese. Servir colocando cada costillita sobre cada rodaja de manzana y cubriendo con la salsa de mostaza."
4c0921bb-f1fd-4851-b624-cf5a6a477b22,Pollo a la cerveza, 1  1 kg. de cebollas dulces  1 botella de  Aceite o manteca  Sal  para moler  Tomillo  Nuez moscada  2 cavos de olor  2 kg. de pollo grande 1 kg. de cebollas dulces 1 botella de cerveza blanca Aceite o manteca Sal Pimienta para moler Nuez moscada 2 cavos de olor 2 kg. de manzanas  ," Pollo a la cerveza Pelar las cebollas y cortarlas en rodajas. Dorarlas apenas en una mezcla de manteca y aceite y salpimentarlas.    Cortar el pollo en ocho trozos y dorarlos en aceite o manteca, luego salpimentar. Agregar un poquito de nuez moscada rallada y los clavos de olor, una brizna de tomillo y media hoja de laurel.    Poner los trozos de pollo sobre las cebollas, con todo su jugo y mojar con tres vasos de cerveza. Cocinar 15 minutos sin tapar, luego terminar la cocción con la cacerola tapada, durante una hora más, agregando más cerveza si fuera necesario.    Mientras tanto, pelar las manzanas, cortarlas en cuartos y cocinarlas con un poco de manteca, a fuego suave, hasta tener una compota dorada. Si se prefiere más liviano, cocinar las manzanas, sin medio graso, en un recipiente adecuado en microondas, hasta obtener la compota.    Disponer el pollo en una fuente con las cebollas a un lado y la compota del otro. Servir el jugo de cocción en salsera aparte."
